,id,year,week,inventory_doc,material,designation,type,unit,division,store,supplier,theoritical_quantity,entred_quantity,deviation,deviation_cost,dev,date_catchment,corrected_by,catchment,delete,refecrence_inventory,inventory_number,Tys,company,currency,rate,deviation_cost_euro,week_date_cpt,year_date_cpt,percent_gap,stock_accuracy
0,692019,2022,33,100808820,4930423,Rule_DELA105105_FACOM_300 mm,POUT,U,2110,2001,,21.00,0.00,-21.00,0.00,TND,2022-08-17,L0026595,X,,,,1,LTN1,TND,3.3,0.0,33,2022,-100.0,True
1,692771,2022,33,100808798,4931124,Pack.spe_FLEURET_Specif tray A320-20VU,POUT,U,2110,2001,,82.00,200.00,118.00,0.00,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,0.0,33,2022,143.90243902439025,False
2,693232,2022,33,100808802,IS0001045S,01C0A30204G08A6,CA,U,2110,2001,,0.00,1.00,1.00,37.72,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,124.4727,33,2022,100.0,False
3,693444,2022,33,100758907,IS0001084S,01C0A30222G16A7001,CA,U,2500,2001,,4.00,2.00,-2.00,0.00,INR,2022-08-18,,X,,QTY_GAP,,1,LIN1,INR,88.2,0.0,33,2022,-50.0,True
4,693690,2022,33,100758927,IS0001146S,01C0A30924166001,CA,U,2500,2001,,3.00,3.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
5,693692,2022,33,100758928,IS0001147S,01C0A30924207001,CA,U,2500,2001,,2.00,2.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
6,694205,2022,33,100758962,IS0001253S,01C0A5414801217,CA,U,2500,2001,,4.00,4.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
7,694397,2022,33,100808816,IS0001296S,01C0A5414814157001,CA,U,2110,2001,,13.00,15.00,2.00,213.11,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,703.2762,33,2022,15.384615384615385,False
8,694534,2022,33,100758983,IS0001326S,01C0A5414823216001,CA,U,2500,2001,,2.00,2.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
9,694990,2022,33,100808800,IS0001425S,01C0A54148S02110,CA,U,2110,2001,,0.00,1.00,1.00,100.09,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,330.29367,33,2022,100.0,False
10,695037,2022,33,100758994,IS0001438S,01C0A600CAP243D6,CA,U,2500,2001,,3.00,3.00,0.00,0.00,INR,2022-08-18,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
11,695277,2022,33,100800658,IS0001483S,01C0F383P16G08QS6001,CA,U,2110,2001,,1.00,0.00,-1.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-100.0,True
12,695459,2022,33,100808800,IS0001523S,01C0F5136G79NNNN,CA,U,2110,2001,,0.00,1.00,1.00,270.93,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,894.069,33,2022,100.0,False
13,695460,2022,33,100808801,IS0001523S,01C0F5136G79NNNN,CA,U,2110,2001,,1.00,2.00,1.00,270.93,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,894.069,33,2022,100.0,False
14,696662,2022,33,100808802,IS0001773S,01C0R541480CW2335PNL,CA,U,2110,2001,,0.00,1.00,1.00,62.83,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,207.3456,33,2022,100.0,False
15,699041,2022,33,100808807,IS0002196S,01FFFPF210,CA,ML,2300,2001,,220.00,220.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
16,699042,2022,33,100808807,IS0002196S,01FFFPF210,CA,ML,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
17,699558,2022,33,100808807,IS0002297S,01PR0TMS1W34,CA,U,2300,2001,,1000.00,1000.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
18,699570,2022,33,100808807,IS0002299S,01PR0TMS2W12,CA,U,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-17,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
19,699604,2022,33,100808807,IS0002304S,01PR0TMS2W34,CA,U,2300,2001,,1000.00,1000.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
20,699981,2022,33,100808807,IS0002405S,100028600,CA,U,2300,2001,,733.00,733.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
21,700000,2022,33,100808807,IS0002412S,1042575,CA,U,2300,2001,,41.00,41.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
22,700014,2022,33,100808807,IS0002417S,111SM1T,CA,U,2300,2001,,269.00,269.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
23,700032,2022,33,100808807,IS0002423S,12022G,CA,U,2300,2001,,135.00,135.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
24,700074,2022,33,100808807,IS0002570S,14450223,CA,U,2300,2001,,493.00,493.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
25,700079,2022,33,100808807,IS0002571S,14450225,CA,U,2300,2001,,208.00,208.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
26,700111,2022,33,100808807,IS0002581S,16001760,CA,U,2300,2001,,71.00,71.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
27,700145,2022,33,100808807,IS0002607S,1721591,CA,U,2300,2001,,380.00,380.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
28,700480,2022,33,100808807,IS0002800S,3506907,CA,U,2300,2001,,335.00,339.00,4.00,2.24,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,2.24,33,2022,1.1940298507462688,False
29,700492,2022,33,100808807,IS0002803S,3507801,CA,U,2300,2001,,275.00,275.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
30,700519,2022,33,100808807,IS0002807S,3530174,CA,U,2300,2001,,31.00,31.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
31,700527,2022,33,100808807,IS0002808S,3530175,CA,U,2300,2001,,33.00,33.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
32,700593,2022,33,100808807,IS0002837S,3M6015MM,CA,M,2300,2001,,66.00,66.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
33,700594,2022,33,100808807,IS0002837S,3M6015MM,CA,M,2300,2001,,231.00,231.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
34,700595,2022,33,100808807,IS0002837S,3M6015MM,CA,M,2300,2001,,165.00,165.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
35,700654,2022,33,100808807,IS0002845S,430300009,CA,U,2300,2001,,128.00,128.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
36,700670,2022,33,100808807,IS0002850S,440HM198Z10902D,CA,U,2300,2001,,184.00,183.00,-1.00,94.13,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,94.13,33,2022,-0.5434782608695652,True
37,700717,2022,33,100808784,IS0002860S,487190,CA,U,2300,2001,,3269.00,3288.00,19.00,50.54,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,50.54,33,2022,0.5812174977057204,True
38,700723,2022,33,100808807,IS0002861S,487191,CA,U,2300,2001,,1338.00,1338.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
39,700750,2022,33,100808784,IS0002895S,600052,CA,U,2300,2001,,13.00,13.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
40,700753,2022,33,100790590,IS0002895S,600052,CA,U,2500,2001,,80.00,80.00,0.00,0.00,INR,2022-08-17,,X,,,,1,LIN1,INR,88.2,0.0,33,2022,0.0,True
41,700817,2022,33,100808807,IS0002899S,601R5202117BOMB,CA,U,2300,2001,,34.00,34.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
42,700910,2022,33,100808807,IS0003024S,6409031,CA,U,2300,2001,,256.00,256.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
43,702550,2022,33,100800711,IS0003117S,6925006600/A32-106,CC,U,2110,2001,,44.00,43.00,-1.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-2.272727272727273,True
44,702557,2022,33,100800712,IS0003118S,6925006900/A32-106,CC,U,2110,2001,,96.00,54.00,-42.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-43.75,True
45,702570,2022,33,100800713,IS0003119S,6925007000/A32-106,CC,U,2110,2001,,61.00,65.00,4.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,6.557377049180328,False
46,702575,2022,33,100800714,IS0003120S,6925007400/A32-106,CC,U,2110,2001,,43.00,41.00,-2.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-4.651162790697675,True
47,702586,2022,33,100800715,IS0003121S,6925007700/A32-107,CC,U,2110,2001,,267.00,266.00,-1.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,-0.37453183520599254,True
48,702593,2022,33,100800716,IS0003122S,6925007800/A32-107,CC,U,2110,2001,,67.00,66.00,-1.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-1.4925373134328357,True
49,702605,2022,33,100800717,IS0003123S,6925008000/A32-106,CC,U,2110,2001,,47.00,46.00,-1.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-2.127659574468085,True
50,702616,2022,33,100800718,IS0003124S,6925008400/A32-106,CC,U,2110,2001,,114.00,74.00,-40.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,-35.08771929824561,True
51,702638,2022,33,100800719,IS0003126S,6925010100/A32-107,CC,U,2110,2001,,168.00,168.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
52,702648,2022,33,100800720,IS0003127S,6925015300/A32-107,CC,U,2110,2001,,144.00,146.00,2.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,1.3888888888888888,False
53,703613,2022,33,100808831,IS0003138S,6939600500/A32-PVU,CC,U,2000,2001,,36.00,37.00,1.00,0.00,EUR,2022-08-18,L0004011,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,2.7777777777777777,False
54,703631,2022,33,100808823,IS0003143S,6953820100/A32-20,CC,U,2110,2001,,9.00,0.00,-9.00,0.00,TND,2022-08-17,L0026595,X,,,,1,LTN1,TND,3.3,0.0,33,2022,-100.0,True
55,703656,2022,33,100808833,IS0003143S,6953820100/A32-20,CC,U,2110,2001,,0.00,9.00,9.00,0.00,TND,2022-08-18,L0026595,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
56,703657,2022,33,100808836,IS0003143S,6953820100/A32-20,CC,U,2030,2001,,2.00,15.00,13.00,0.00,EUR,2022-08-18,L0027879,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,650.0,False
57,704846,2022,33,100808797,IS0003171S,6984001800/A32-20,CC,U,2110,2001,,0.00,5.00,5.00,0.00,TND,2022-08-16,L0026595,X,,,,1,LTN1,TND,3.3,0.0,33,2022,100.0,False
58,704847,2022,33,100808818,IS0003171S,6984001800/A32-20,CC,U,2030,2001,,0.00,16.00,16.00,0.00,EUR,2022-08-17,L0027879,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
59,704873,2022,33,100808819,IS0003172S,6984001900/A32-20,CC,U,2030,2001,,0.00,13.00,13.00,0.00,EUR,2022-08-17,L0027879,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
60,705151,2022,33,100808807,IS0003254S,713HS394Z1111262A,CA,U,2300,2001,,199.00,199.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
61,705252,2022,33,100808807,IS0003290S,787805513M,CA,U,2300,2001,,1.00,1.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
62,705264,2022,33,100808807,IS0003292S,7942741,CA,U,2300,2001,,738.00,738.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
63,705266,2022,33,100808807,IS0003293S,7942771,CA,U,2300,2001,,38.00,38.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
64,705290,2022,33,100808807,IS0003299S,800CT203,CA,U,2300,2001,,27.00,27.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
65,705294,2022,33,100808807,IS0003302S,809A0602,CA,U,2300,2001,,31.00,31.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
66,705304,2022,33,100808807,IS0003308S,8522389A,CA,U,2300,2001,,817.00,801.00,-16.00,0.61,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.61,33,2022,-1.9583843329253363,True
67,705312,2022,33,100808807,IS0003312S,8524981577,CA,M,2300,2001,,266.00,266.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
68,705406,2022,33,100800885,IS0003386M,98MA-LOT-RAILRB-10-0100,AF,U,2110,2001,,70.00,72.00,2.00,0.00,TND,2022-08-18,,X,,QTY_GAP,,1,LTN1,TND,3.3,0.0,33,2022,2.857142857142857,False
69,705422,2022,33,100800882,IS0003391M,98MA-LOT-RAILRB-10-0150,AF,U,2110,2001,,10.00,10.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
70,705613,2022,33,100800723,IS0006166S,A9252275720300,CA,U,2110,2001,,107.00,107.00,0.00,0.00,TND,2022-08-18,,X,,,,1,LTN1,TND,3.3,0.0,33,2022,0.0,True
71,705624,2022,33,100808807,IS0006170S,AA52081E4,CA,M,2300,2001,,3199.00,3199.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
72,705646,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
73,705647,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
74,705648,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
75,705649,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
76,705650,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
77,705651,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
78,705652,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
79,705653,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
80,705654,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
81,705655,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
82,705656,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,647.41,647.41,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
83,705657,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,219.46,219.46,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
84,705658,2022,33,100808807,IS0006172S,AA591631,CA,M,2300,2001,,0.00,0.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,100.0,False
85,705669,2022,33,100808807,IS0006173S,BO2_AA591631I002005,CA,M,2300,2001,,76.79,76.81,0.02,0.05,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.05,33,2022,0.026045057950253938,True
86,705741,2022,33,100808807,IS0006194S,ABS012216,CA,U,2300,2001,,22.00,22.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
87,705751,2022,33,100808782,IS0006195S,ABS012224,CA,U,2300,2001,,42.00,42.00,0.00,0.00,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
88,705758,2022,33,100808807,IS0006196S,ABS023702,CA,U,2300,2001,,4.00,4.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
89,705764,2022,33,100808807,IS0006197S,ABS023703,CA,U,2300,2001,,700.00,700.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
90,705775,2022,33,100808784,IS0006198S,ABS023704,CA,U,2300,2001,,236.00,238.00,2.00,1.23,EUR,2022-08-15,L0022312,X,,,,1,LFR1,EUR,1.0,1.23,33,2022,0.847457627118644,True
91,705794,2022,33,100808807,IS0006203S,ABS02800808,CA,U,2300,2001,,9.00,9.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
92,705813,2022,33,100808807,IS0006205S,ABS02801012,CA,U,2300,2001,,35.00,35.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
93,705833,2022,33,100808807,IS0006207S,ABS02801412,CA,U,2300,2001,,8.00,8.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
94,705852,2022,33,100808807,IS0006209S,ABS02802015,CA,U,2300,2001,,12.00,12.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
95,705871,2022,33,100808807,IS0006211S,ABS02802422,CA,U,2300,2001,,8.00,8.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
96,705890,2022,33,100808807,IS0006213S,ABS02810810,CA,U,2300,2001,,130.00,130.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
97,705908,2022,33,100808807,IS0006214S,ABS02811008,CA,U,2300,2001,,91.00,91.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
98,705957,2022,33,100808807,IS0006218S,ABS02811618,CA,U,2300,2001,,19.00,19.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
99,705966,2022,33,100808807,IS0006220S,ABS02812020,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
100,705977,2022,33,100808807,IS0006221S,ABS02812222,CA,U,2300,2001,,2.00,2.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
101,706008,2022,33,100808807,IS0006225S,ABS0364C,CA,U,2300,2001,,164.00,162.00,-2.00,0.84,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.84,33,2022,-1.2195121951219512,True
102,706019,2022,33,100808807,IS0006226S,ABS0374A24,CA,U,2300,2001,,19601.00,19415.00,-186.00,12.48,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,12.48,33,2022,-0.9489311769807662,True
103,706052,2022,33,100808807,IS0006227S,ABS0374B,CA,U,2300,2001,,17079.00,17079.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
104,706088,2022,33,100808807,IS0006230S,ABS0388A09A,CA,U,2300,2001,,120.00,120.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
105,706093,2022,33,100808807,IS0006231S,ABS0388A15A,CA,U,2300,2001,,117.00,117.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
106,706102,2022,33,100808807,IS0006232S,ABS0388A25A,CA,U,2300,2001,,337.00,337.00,0.00,0.00,EUR,2022-08-16,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
107,706115,2022,33,100808828,IS0006233S,ABS0388A50A,CA,U,2300,2001,,199.00,199.00,0.00,0.00,EUR,2022-08-17,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
108,706124,2022,33,100808828,IS0006234S,ABS0388B09A,CA,U,2300,2001,,35.00,35.00,0.00,0.00,EUR,2022-08-17,L0022312,X,,,,1,LFR1,EUR,1.0,0.0,33,2022,0.0,True
