,id,year,week,purchase_requisition,item_of_requisition,deletion_indicator,purchasing_group,material,division,transferring_division,qte_requested,requisition_date,release_date,valuation_price,base_price,supplier,outline_agreement,principal_agmt_item,purchase_order,purchase_order_item,value
2011,162216,2022,41,121833725,10,,D51,IS0039389S,2010,0,2.0,2022-10-08,2022-05-20,22.38,1.0,,,0,,0,44.76
2012,162217,2022,41,121833726,10,,D51,IS0039389S,2010,0,5.0,2022-10-08,2022-08-19,22.38,1.0,,,0,,0,111.89999999999999
2013,162218,2022,41,121833728,10,,D51,IS0057715H,2010,0,1.0,2022-10-08,2022-02-17,5.94,1.0,,,0,,0,5.94
2014,162219,2022,41,121833729,10,,D58,IS0021596S,2000,0,28.0,2022-10-08,2022-07-28,1.66,1.0,F07367,,0,,0,46.48
2015,162220,2022,41,121833730,10,,D58,IS0021596S,2000,0,211.0,2022-10-08,2022-07-28,1.66,1.0,F07367,,0,,0,350.26
2016,162221,2022,41,121833731,10,,D58,IS0021596S,2000,0,149.0,2022-10-08,2022-07-28,1.66,1.0,F07367,,0,,0,247.33999999999997
2017,162222,2022,41,121833732,10,,D58,IS0021596S,2000,0,2.0,2022-10-08,2022-09-12,1.66,1.0,F07367,,0,,0,3.32
2018,162223,2022,41,121833733,10,,D58,IS0021596S,2000,0,43.0,2022-10-08,2022-08-23,1.66,1.0,F07367,,0,,0,71.38
2019,162224,2022,41,121833746,10,,D58,IS0021647S,2000,0,1.0,2022-10-08,2022-06-30,17.41,1.0,F06650,,0,,0,17.41
2020,162225,2022,41,121833747,10,,D58,IS0021647S,2000,0,2.0,2022-10-08,2022-07-28,17.41,1.0,F06650,,0,,0,34.82
2021,162226,2022,41,121833770,10,,D58,IS0051209S,2000,0,6.0,2022-10-08,2022-03-21,70.97,1.0,F07376,,0,,0,425.82
2022,162227,2022,41,121833771,10,,D58,IS0051209S,2000,0,32.0,2022-10-08,2022-07-20,70.97,1.0,F07376,,0,,0,2271.04
2023,162228,2022,41,121833773,10,,D58,IS0021686S,2000,0,29.0,2022-10-08,2022-05-31,1.22,1.0,F06911,,0,,0,35.38
2024,162229,2022,41,121833780,10,,D58,IS0019489S,2000,0,6.0,2022-10-08,2022-10-03,9.15,1.0,F07347,,0,,0,54.900000000000006
2025,162230,2022,41,121833781,10,,D58,IS0019489S,2000,0,110.0,2022-10-08,2022-09-22,9.15,1.0,F07347,,0,,0,1006.5
2026,162231,2022,41,121833782,10,,D58,IS0019489S,2000,0,165.0,2022-10-08,2022-09-14,9.15,1.0,F07347,,0,,0,1509.75
2027,162232,2022,41,121833804,10,,D58,IS0021742S,2000,0,6.0,2022-10-08,2022-08-25,5.3,1.0,F07538,,0,,0,31.799999999999997
2028,162233,2022,41,121833805,10,,D58,IS0021742S,2000,0,9.0,2022-10-08,2022-09-23,5.3,1.0,F07538,,0,,0,47.699999999999996
2029,162234,2022,41,121833819,10,,C63,IS0012918S,2000,0,47.0,2022-10-08,2022-05-09,9.1,10.0,F06662,4600001838.0,630,,0,42.769999999999996
2030,162235,2022,41,121833839,10,,D58,IS0020544S,2000,0,65.0,2022-10-08,2022-05-03,0.1,1.0,F03544,,0,,0,6.5
2031,162236,2022,41,121833840,10,,C77,IS0006422S,2000,0,1.0,2022-10-08,2022-06-13,34.68,1.0,F06154,4700000038.0,1600,,0,34.68
2032,162237,2022,41,121833841,10,,D58,IS0020638S,2000,0,74.0,2022-10-08,2022-08-30,7.4,1.0,F04404,,0,,0,547.6
2033,162238,2022,41,121833860,10,,D58,IS0020709S,2000,0,34.0,2022-10-08,2022-10-06,508.87,152.0,F07511,,0,,0,113.82618421052632
2034,162239,2022,41,121833864,10,,D58,IS0020994S,2000,0,196.0,2022-10-08,2022-10-06,2.51,1.0,F07505,,0,,0,491.96
2035,162240,2022,41,121833906,10,,C75,IS0013383S,2000,0,74.0,2022-10-08,2022-07-28,20.67,1.0,F06547,4700000002.0,150,,0,1529.5800000000002
2036,162241,2022,41,121833916,10,,D58,IS0021534S,2000,0,315.0,2022-10-08,2022-07-04,137.1,1000.0,F07375,,0,,0,43.1865
2037,162242,2022,41,121833919,10,,D58,IS0021555S,2000,0,6.0,2022-10-08,2022-06-30,57.0,15.0,F06547,,0,,0,22.799999999999997
2038,162243,2022,41,121833921,10,,D58,IS0050189S,2000,0,3.0,2022-10-08,2022-07-18,2.79,1.0,F07367,,0,,0,8.370000000000001
2039,162244,2022,41,121833924,10,,D58,IS0050190S,2000,0,33.0,2022-10-08,2022-09-05,4.39,1.0,F06650,,0,,0,144.86999999999998
2040,162245,2022,41,121833975,10,,C75,IS0018778S,2000,0,10.0,2022-10-08,2022-05-17,4.52,1.0,F06547,4600001831.0,400,,0,45.199999999999996
2041,162246,2022,41,121833979,10,,C63,IS0012916S,2000,0,2.0,2022-10-08,2022-05-09,0.93,1.0,F06662,4600001838.0,890,,0,1.86
2042,162247,2022,41,121833986,10,,C63,IS0013392S,2000,0,300.0,2022-10-08,2022-10-07,1.56,1.0,F37439,4700000022.0,110,,0,468.0
2043,162248,2022,41,121833987,10,,C75,IS0013412S,2000,0,3.0,2022-10-08,2022-06-23,40.5,1.0,F06547,4600001831.0,1210,,0,121.5
2044,162249,2022,41,121833988,10,,C78,IS0013534S,2000,0,1.0,2022-10-08,2022-03-31,3790.0,1.0,F02068,4600002066.0,100,,0,3790.0
2045,162250,2022,41,121833989,10,,C78,IS0013534S,2000,0,1.0,2022-10-08,2022-05-25,3790.0,1.0,F02068,4600002066.0,100,,0,3790.0
2046,162251,2022,41,121833990,10,,C78,IS0013534S,2000,0,1.0,2022-10-08,2022-08-23,3790.0,1.0,F02068,4600002066.0,100,,0,3790.0
2047,162252,2022,41,121833991,10,,C78,IS0013534S,2000,0,1.0,2022-10-08,2022-07-28,3790.0,1.0,F02068,4600002066.0,100,,0,3790.0
2048,162253,2022,41,121833992,10,,C78,IS0013534S,2000,0,1.0,2022-10-08,2022-07-28,3790.0,1.0,F02068,4600002066.0,100,,0,3790.0
2049,162254,2022,41,121833994,10,,C54,IS0007481S,2000,0,1.0,2022-10-08,2022-05-31,15.42,1.0,F06743,4700000040.0,270,,0,15.42
2050,162255,2022,41,121833997,10,,C78,IS0014349S,2000,0,1.0,2022-10-08,2022-09-01,17265.0,1.0,F02068,4600002066.0,110,,0,17265.0
2051,162256,2022,41,121833998,10,,C78,IS0014349S,2000,0,1.0,2022-10-08,2022-09-13,17265.0,1.0,F02068,4600002066.0,110,,0,17265.0
2052,162257,2022,41,121833999,10,,C78,IS0014349S,2000,0,1.0,2022-10-08,2022-09-15,17265.0,1.0,F02068,4600002066.0,110,,0,17265.0
2053,162258,2022,41,121834000,10,,C78,IS0014349S,2000,0,1.0,2022-10-08,2022-09-22,17265.0,1.0,F02068,4600002066.0,110,,0,17265.0
2054,162259,2022,41,121834001,10,,C78,IS0014349S,2000,0,1.0,2022-10-08,2022-09-29,17265.0,1.0,F02068,4600002066.0,110,,0,17265.0
2055,162260,2022,41,121834027,10,,C73,IS0051505S,2000,0,1.0,2022-10-08,2022-07-20,6.73,1.0,F06716,4700000012.0,140,,0,6.73
2056,162261,2022,41,121834028,10,,C60,IS0055860S,2000,0,3210.0,2022-10-08,2022-09-05,0.95,1.0,F03370,,0,,0,3049.5
2057,162262,2022,41,121834031,10,,C65,IS0010140S,2000,0,2.0,2022-10-08,2022-09-29,973.89,1.0,F05297,4600001842.0,10,,0,1947.78
2058,162263,2022,41,121834032,10,,C65,IS0010140S,2000,0,1.0,2022-10-08,2022-10-06,973.89,1.0,F05297,4600001842.0,10,,0,973.89
2059,162264,2022,41,121834050,10,,C80,IS0012860S,2000,0,71.0,2022-10-08,2022-06-20,0.55,1.0,F05800,4600001833.0,1290,,0,39.050000000000004
2060,162265,2022,41,121834057,10,,C75,IS0002365S,2000,0,23.0,2022-10-08,2022-07-28,75.6,1.0,F06547,4600001831.0,1070,,0,1738.8
2061,162266,2022,41,121834058,10,,C78,IS0002839S,2000,0,45.0,2022-10-08,2022-04-14,14.28,45.0,F38050,4600001841.0,800,,0,14.28
2062,162267,2022,41,121834059,10,,C75,IS0007360S,2000,0,34.0,2022-10-08,2022-07-20,37.04,1.0,F06547,4700000002.0,90,,0,1259.36
2063,162268,2022,41,121834061,10,,C75,IS0007512S,2000,0,172.0,2022-10-08,2022-09-14,1.42,1.0,F06547,4700000002.0,110,,0,244.23999999999998
2064,162269,2022,41,121834074,10,,C76,IS0013401S,2000,0,2.0,2022-10-08,2022-07-28,13.59,1.0,F06569,4700000006.0,700,,0,27.18
2065,162270,2022,41,121834081,10,,C50,IS0009536S,2000,0,5.0,2022-10-08,2022-06-27,13.43,1.0,F88201,4700000009.0,4010,,0,67.15
2066,162271,2022,41,121834083,10,,C76,IS0009836S,2000,0,43.0,2022-10-08,2022-07-28,1.94,1.0,F06569,4700000006.0,1190,,0,83.42
2067,162272,2022,41,121834084,10,,C60,IS0009070S,2000,0,3.0,2022-10-08,2022-01-28,2275.0,1000.0,F06677,4700000015.0,130,,0,6.824999999999999
2068,162273,2022,41,121834087,10,,C50,IS0009231S,2000,0,21.0,2022-10-08,2022-07-28,14.15,1.0,F88201,4700000009.0,1420,,0,297.15000000000003
2069,162274,2022,41,121834088,10,,C75,IS0013363S,2000,0,120.0,2022-10-08,2022-03-16,1.85,1.0,F06547,4700000002.0,460,,0,222.0
2070,162275,2022,41,121834099,10,,C75,IS0006754S,2000,0,14.0,2022-10-08,2022-06-07,1.46,1.0,F06547,4600001831.0,4160,,0,20.439999999999998
2071,162276,2022,41,121834146,10,,C80,IS0012857S,2000,0,342.0,2022-10-08,2022-03-14,0.57,1.0,F05800,4600001833.0,1240,,0,194.93999999999997
2072,162277,2022,41,121834153,10,,C66,IS0009100S,2000,0,2.0,2022-10-08,2022-09-29,706.45,1000.0,F06679,4700000020.0,40,,0,1.4129
2073,162278,2022,41,121834156,10,,C56,IS0012868S,2000,0,299.0,2022-10-08,2021-11-02,0.48,1.0,F06462,4600001834.0,3300,,0,143.51999999999998
2074,162279,2022,41,121834178,10,,D72,IS0058465H,2000,0,2.0,2022-10-08,2022-05-20,4.16,1.0,,,0,,0,8.32
2075,162280,2022,41,121834179,10,,A07,IS0059080H,2000,0,2.0,2022-10-08,2022-05-20,0.0,1.0,,,0,,0,0.0
2076,162281,2022,41,121834181,10,,D51,IS0002579S,2010,0,1.0,2022-10-08,2022-08-19,7.21,1.0,,,0,,0,7.21
2077,162282,2022,41,121834182,10,,D51,IS0002766S,2010,0,3.0,2022-10-08,2022-08-19,152.18,1.0,,,0,,0,456.54
2078,162283,2022,41,121834183,10,,D51,IS0053509S,2010,0,2.0,2022-10-08,2022-05-20,12.02,1.0,,,0,,0,24.04
2079,162284,2022,41,121834185,10,,D51,IS0057612H,2010,0,5.0,2022-10-08,2022-05-20,8.3,1.0,,,0,,0,41.5
2080,162285,2022,41,121834186,10,,D51,IS0057648H,2010,0,3.0,2022-10-08,2022-06-21,24.9,1.0,,,0,,0,74.69999999999999
2081,162286,2022,41,121834187,10,,D51,IS0057651H,2010,0,2.0,2022-10-08,2022-06-21,127.0,1.0,,,0,,0,254.0
2082,162287,2022,41,121834188,10,,A07,IS0060202H,2010,0,1.0,2022-10-08,2022-02-17,0.0,1.0,,,0,,0,0.0
2083,162288,2022,41,121834189,10,,D51,IS0033490S,2010,0,53.0,2022-10-08,2022-09-13,9.76,1.0,,,0,,0,517.28
2084,162289,2022,41,121834190,10,,D51,IS0057721H,2010,0,1.0,2022-10-08,2022-02-17,137.72,1.0,,,0,,0,137.72
2085,162290,2022,41,121834191,10,,D51,IS0053354S,2010,0,2.0,2022-10-08,2022-05-20,20.76,1.0,,,0,,0,41.52
2086,162291,2022,41,121834192,10,,D51,IS0057722H,2010,0,1.0,2022-10-08,2022-02-17,30.03,1.0,,,0,,0,30.03
2087,162292,2022,41,121834193,10,,A07,IS0060207H,2010,0,1.0,2022-10-08,2022-02-17,0.0,1.0,,,0,,0,0.0
2088,162293,2022,41,121834194,10,,D51,IS0057736H,2010,0,4.0,2022-10-08,2022-02-17,6.77,1.0,,,0,,0,27.08
2089,162294,2022,41,121834196,10,,D51,IS0034521S,2010,0,10.0,2022-10-08,2022-09-13,43.57,1.0,,,0,,0,435.7
2090,162296,2022,41,121834199,10,,C72,IS0052475S,2040,0,0.328,2022-10-08,2022-05-24,7.15,1.0,,,0,,0,2.3452
2091,162297,2022,41,121834200,10,,D51,IS0033493S,2010,0,2.6,2022-10-08,2022-06-21,21.68,1.0,,,0,,0,56.368
2092,162298,2022,41,121834203,10,,D51,IS0018564S,2010,0,2.0,2022-10-08,2022-06-21,5.26,1.0,,,0,,0,10.52
2093,162299,2022,41,121834204,10,,D51,IS0031971S,2010,0,1.0,2022-10-08,2022-06-21,23.76,1.0,,,0,,0,23.76
2094,162300,2022,41,121834219,10,,D51,IS0030331H,2010,0,4.0,2022-10-08,2022-06-21,13.83,1.0,,,0,,0,55.32
2095,162301,2022,41,121834221,10,,D51,IS0031453S,2010,0,2.0,2022-10-08,2022-07-19,8.54,1.0,,,0,,0,17.08
2096,162302,2022,41,121834222,10,,D51,IS0031536S,2010,0,10.0,2022-10-08,2022-09-19,5.25,1.0,,,0,,0,52.5
2097,162303,2022,41,121834223,10,,D51,IS0032080S,2010,0,21.2,2022-10-08,2022-09-13,3.72,10.0,,,0,,0,7.8864
2098,162304,2022,41,121834224,10,,C68,IS0055586S,2010,0,2.0,2022-10-08,2022-06-22,1174.7,1.0,F06881,,0,,0,2349.4
2099,162305,2022,41,121834225,10,,C80,IS0012498S,2010,0,16.0,2022-10-08,2022-09-12,0.14,1.0,,,0,,0,2.24
2100,162306,2022,41,121834226,10,,D51,IS0012587S,2010,0,8.0,2022-10-08,2022-06-21,0.1,1.0,,,0,,0,0.8
2101,162307,2022,41,121834227,10,,D51,IS0012592S,2010,0,4.0,2022-10-08,2022-06-21,0.21,1.0,,,0,,0,0.84
2102,162308,2022,41,121834228,10,,D51,IS0012593S,2010,0,4.0,2022-10-08,2022-06-21,0.29,1.0,,,0,,0,1.16
2103,162309,2022,41,121834230,10,,D51,IS0034142S,2010,0,12.0,2022-10-08,2022-05-20,10.43,10.0,,,0,,0,12.515999999999998
2104,162310,2022,41,121834231,10,,D51,IS0034142S,2010,0,22.0,2022-10-08,2022-06-21,10.43,10.0,,,0,,0,22.945999999999998
2105,162311,2022,41,121834232,10,,D51,IS0034142S,2010,0,1.0,2022-10-08,2022-07-19,10.43,10.0,,,0,,0,1.043
2106,162312,2022,41,121834233,10,,D51,IS0034142S,2010,0,2.0,2022-10-08,2022-09-13,10.43,10.0,,,0,,0,2.086
2107,162313,2022,41,121834235,10,,D51,IS0034843S,2010,0,8.0,2022-10-08,2022-09-13,19.0,1.0,,,0,,0,152.0
2108,162314,2022,41,121834236,10,,D51,IS0006183S,2010,0,2.0,2022-10-08,2022-06-21,2.38,1.0,,,0,,0,4.76
2109,162315,2022,41,121834237,10,,D51,IS0006184S,2010,0,6.0,2022-10-08,2022-06-21,0.62,1.0,,,0,,0,3.7199999999999998
2110,162316,2022,41,121834238,10,,D51,IS0006185S,2010,0,4.0,2022-10-08,2022-06-08,0.56,1.0,,,0,,0,2.24
2111,162317,2022,41,121834239,10,,D51,IS0006186S,2010,0,6.0,2022-10-08,2022-06-21,0.57,1.0,,,0,,0,3.42
2112,162318,2022,41,121834241,10,,C63,IS0006964S,2010,0,4.0,2022-10-08,2022-05-24,1.41,1.0,,,0,,0,5.64
2113,162319,2022,41,121834242,10,,C63,IS0006969S,2010,0,4.0,2022-10-08,2022-06-21,0.36,1.0,,,0,,0,1.44
2114,162320,2022,41,121834243,10,,D51,IS0027417S,2010,0,145.0,2022-10-08,2022-07-06,2879.03,1000.0,,,0,,0,417.45935000000003
2115,162321,2022,41,121834244,10,,D51,IS0007079S,2010,0,4.0,2022-10-08,2022-06-21,0.35,1.0,,,0,,0,1.4
2116,162322,2022,41,121834247,10,,C54,IS0007478S,2010,0,8.0,2022-10-08,2022-08-03,14.41,1.0,F06743,,0,,0,115.28
2117,162323,2022,41,121834248,10,,C54,IS0007478S,2010,0,2.0,2022-10-08,2022-10-03,14.41,1.0,F06743,,0,,0,28.82
2118,162324,2022,41,121834251,10,,C54,IS0007481S,2010,0,8.0,2022-10-08,2022-08-03,15.42,1.0,F06743,,0,,0,123.36
2119,162325,2022,41,121834252,10,,C54,IS0007481S,2010,0,1.0,2022-10-08,2022-10-03,15.42,1.0,F06743,,0,,0,15.42
2120,162326,2022,41,121834254,10,,C75,IS0009009S,2010,0,2.0,2022-10-08,2022-07-04,5.42,1.0,F06547,4600001831.0,370,,0,10.84
2121,162327,2022,41,121834258,10,,D51,IS0006187S,2010,0,4.0,2022-10-08,2022-06-08,0.6,1.0,,,0,,0,2.4
2122,162328,2022,41,121834260,10,,C75,IS0006925S,2010,0,17.0,2022-10-08,2022-08-22,29.23,33.0,F06547,,0,,0,15.057878787878789
2123,162329,2022,41,121834264,10,,C54,IS0007362S,2010,0,20.0,2022-10-08,2022-08-03,12.69,1.0,F06743,,0,,0,253.79999999999998
2124,162330,2022,41,121834265,10,,C54,IS0007362S,2010,0,1.0,2022-10-08,2022-10-03,12.69,1.0,F06743,,0,,0,12.69
2125,162331,2022,41,121834282,10,,D52,IS0013114S,2010,0,3.0,2022-10-08,2022-05-20,270.49,1000.0,,,0,,0,0.81147
2126,162332,2022,41,121834299,10,,D51,IS0061153H,2010,0,4.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2127,162333,2022,41,121834300,10,,D51,IS0061154H,2010,0,1.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2128,162334,2022,41,121834301,10,,D51,IS0061155H,2010,0,1.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2129,162335,2022,41,121834302,10,,D51,IS0061156H,2010,0,2.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2130,162336,2022,41,121834303,10,,D51,IS0061157H,2010,0,1.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2131,162337,2022,41,121834304,10,,D51,IS0061158H,2010,0,3.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2132,162338,2022,41,121834305,10,,D51,IS0061159H,2010,0,1.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2133,162339,2022,41,121834306,10,,D51,IS0061160H,2010,0,1.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2134,162340,2022,41,121834307,10,,D51,IS0056470H,2010,0,50.0,2022-10-08,2022-06-21,11.35,1.0,,,0,,0,567.5
2135,162341,2022,41,121834308,10,,D51,IS0039970S,2010,0,2.0,2022-10-08,2022-05-20,71022.86,100.0,,,0,,0,1420.4572
2136,162342,2022,41,121834309,10,,D63,IS0060328H,2010,0,4.0,2022-10-08,2022-06-21,194.3,1.0,,,0,,0,777.2
2137,162343,2022,41,121834310,10,,D63,IS0060329H,2010,0,4.0,2022-10-08,2022-06-21,191.18,1.0,,,0,,0,764.72
2138,162344,2022,41,121834311,10,,D51,IS0057649H,2010,0,1.0,2022-10-08,2022-06-21,37.0,1.0,,,0,,0,37.0
2139,162345,2022,41,121834312,10,,D63,IS0060332H,2010,0,4.0,2022-10-08,2022-06-21,2003.14,1.0,,,0,,0,8012.56
2140,162346,2022,41,121834313,10,,D63,IS0060333H,2010,0,4.0,2022-10-08,2022-06-21,1068.78,1.0,,,0,,0,4275.12
2141,162347,2022,41,121834314,10,,D51,IS0060817H,2010,0,4.0,2022-10-08,2022-05-20,0.0,1.0,,,0,,0,0.0
2142,162348,2022,41,121834315,10,,D51,IS0060817H,2010,0,4.0,2022-10-08,2022-06-21,0.0,1.0,,,0,,0,0.0
2143,162349,2022,41,121834320,10,,C75,IS0025492S,2020,0,2.0,2022-10-08,2022-07-04,62.89,1.0,F06794,4600001967.0,2240,,0,125.78
2144,162350,2022,41,121834324,10,,C65,IS0006586S,2020,0,4.0,2022-10-08,2022-09-22,34.27,1.0,F06562,4700000024.0,780,,0,137.08
2145,162351,2022,41,121834334,10,,C76,IS0025607S,2020,0,2.0,2022-10-08,2022-09-01,45.26,1.0,F86611,4600001924.0,1990,,0,90.52
2146,162352,2022,41,121834335,10,,C76,IS0025607S,2020,0,1.0,2022-10-08,2022-10-03,45.26,1.0,F86611,4600001924.0,1990,,0,45.26
2147,162353,2022,41,121834344,10,,C75,IS0015010S,2020,0,1.0,2022-10-08,2022-07-28,19.27,1.0,F06547,4600001831.0,1250,,0,19.27
2148,162354,2022,41,121834345,10,,C75,IS0015010S,2020,0,2.0,2022-10-08,2022-08-31,19.27,1.0,F06547,4600001831.0,1250,,0,38.54
2149,162355,2022,41,121834346,10,,C75,IS0015010S,2020,0,3.0,2022-10-08,2022-10-07,19.27,1.0,F06547,4600001831.0,1250,,0,57.81
2150,162356,2022,41,121834389,10,,C60,IS0051284S,2020,0,249.0,2022-10-08,2022-09-30,373.39,1000.0,F06677,,0,,0,92.97411
2151,162357,2022,41,121834394,10,,C73,IS0001475S,2020,0,1.0,2022-10-08,2022-07-28,298.0,1.0,F75561,4600001953.0,30,,0,298.0
2152,162358,2022,41,121834410,10,,C53,IS0006698S,2020,0,4.0,2022-10-08,2022-09-26,123.08,1.0,F07505,4700000011.0,1950,,0,492.32
2153,162359,2022,41,121834411,10,,C53,IS0006698S,2020,0,1.0,2022-10-08,2022-09-28,123.08,1.0,F07505,4700000011.0,1950,,0,123.08
2154,162360,2022,41,121834450,10,,C58,IS0013902S,2020,0,1.0,2022-10-08,2022-05-09,958.0,1.0,F02913,4600001940.0,110,,0,958.0
2155,162361,2022,41,121834556,10,,C73,IS0009667S,2020,0,16.0,2022-10-08,2022-08-24,18.77,1.0,F06911,4700000066.0,410,,0,300.32
2156,162362,2022,41,121834557,10,,C73,IS0009667S,2020,0,12.0,2022-10-08,2022-09-22,18.77,1.0,F06911,4700000066.0,410,,0,225.24
2157,162363,2022,41,121834603,10,,H53,IS0050787S,2020,0,177316.0,2022-10-08,2022-09-22,27.42,457.0,F06923,,0,,0,10638.960000000001
2158,162364,2022,41,121834647,10,,P21,IS0035942E,2030,0,4.0,2022-10-08,2022-06-09,109.83,10.0,,,0,,0,43.932
2159,162365,2022,41,121834650,10,,P21,IS0037710E,2030,0,12.0,2022-10-08,2022-07-05,0.72,2.0,F00338,,0,,0,4.32
2160,162366,2022,41,121834652,10,,P21,IS0054761E,2030,0,1.0,2022-10-08,2022-08-19,239.1,1.0,,,0,,0,239.1
2161,162367,2022,41,121834653,10,,P21,IS0038246E,2030,0,1.0,2022-10-08,2022-05-04,183.6,1.0,F06693,,0,,0,183.6
2162,162368,2022,41,121834654,10,,P21,IS0036133E,2030,0,25.0,2022-10-08,2022-05-12,1.16,1.0,F02771,,0,,0,28.999999999999996
2163,162369,2022,41,121834655,10,,P21,IS0036214E,2030,0,1.0,2022-10-08,2022-07-05,5285.72,1.0,F06547,,0,,0,5285.72
2164,162370,2022,41,121834656,10,,P21,IS0036214E,2030,0,3.0,2022-10-08,2022-07-21,5285.72,1.0,F06547,,0,,0,15857.16
2165,162371,2022,41,121834657,10,,P21,IS0037894E,2030,0,1.0,2022-10-08,2022-07-06,601.2,4.0,F06693,4600002218.0,190,,0,150.3
2166,162372,2022,41,121834658,10,,P21,IS0037932E,2030,0,2.0,2022-10-08,2022-09-29,250.0,1.0,F06693,,0,,0,500.0
2167,162373,2022,41,121834659,10,,P21,IS0038149E,2030,0,2.0,2022-10-08,2022-07-20,196.4,1.0,F06693,4600002218.0,220,,0,392.8
2168,162374,2022,41,121834660,10,,P21,IS0036776E,2030,0,2.0,2022-10-08,2022-08-18,429.75,5.0,F06734,,0,,0,171.9
2169,162375,2022,41,121834661,10,,P21,IS0036777E,2030,0,32.0,2022-10-08,2022-06-20,429.75,5.0,F06734,,0,,0,2750.4
2170,162376,2022,41,121834662,10,,P21,IS0036774E,2030,0,9.0,2022-10-08,2022-08-18,74.8,1.0,F06734,,0,,0,673.1999999999999
2171,162377,2022,41,121834664,10,,P21,IS0037381E,2030,0,250.0,2022-10-08,2022-04-12,0.82,1.0,F06546,,0,,0,205.0
2172,162378,2022,41,121834665,10,,P21,IS0037384E,2030,0,239.0,2022-10-08,2022-09-13,0.76,1.0,F06546,,0,,0,181.64000000000001
2173,162379,2022,41,121834666,10,,P21,IS0037388E,2030,0,222.0,2022-10-08,2022-06-13,1.09,1.0,F06546,,0,,0,241.98000000000002
2174,162380,2022,41,121834667,10,,P21,IS0037653E,2030,0,16.0,2022-10-08,2022-07-21,106.5,5.0,F06693,4600002218.0,2410,,0,340.8
2175,162381,2022,41,121834668,10,,P21,IS0038207E,2030,0,10.0,2022-10-08,2022-07-20,190.0,1.0,F06693,,0,,0,1900.0
2176,162382,2022,41,121834669,10,,C60,IS0055857S,2030,0,1.0,2022-10-08,2022-08-31,1.86,1.0,F03370,,0,,0,1.86
2177,162383,2022,41,121834670,10,,P21,IS0035858E,2030,0,48.0,2022-10-08,2022-04-06,8.81,10.0,F02591,,0,,0,42.288
2178,162384,2022,41,121834671,10,,P21,IS0036252E,2030,0,314.0,2022-10-08,2022-07-20,755.0,500.0,F06734,,0,,0,474.14
2179,162385,2022,41,121834672,10,,P21,IS0036256E,2030,0,9.0,2022-10-08,2022-04-13,720.0,500.0,F06734,,0,,0,12.959999999999999
2180,162386,2022,41,121834673,10,,P21,IS0036270E,2030,0,139.0,2022-10-08,2022-07-21,2.13,1.0,F06734,,0,,0,296.07
2181,162387,2022,41,121834674,10,,C60,IS0050036S,2030,0,850.0,2022-10-08,2022-04-25,3000.81,1000.0,F06677,4700000015.0,330,,0,2550.6885
2182,162388,2022,41,121834675,10,,C75,IS0006991S,2030,0,93.0,2022-10-08,2022-07-21,46.68,18.0,F06547,4600001831.0,2210,,0,241.18
2183,162389,2022,41,121834676,10,,P21,IS0056902E,2030,0,8.0,2022-10-08,2022-08-19,18.9,1.0,,,0,,0,151.2
2184,162390,2022,41,121834678,10,,P21,IS0035957E,2030,0,2.3,2022-10-08,2022-04-06,5331.0,1000.0,F06677,,0,,0,12.2613
2185,162391,2022,41,121834679,10,,P21,IS0035958E,2030,0,0.3,2022-10-08,2022-06-03,3169.0,1000.0,F06677,,0,,0,0.9507
2186,162392,2022,41,121834684,10,,P21,IS0038140E,2030,0,2.0,2022-10-08,2022-09-19,608.4,4.0,F06693,4600002218.0,420,,0,304.2
2187,162393,2022,41,121834688,10,,P21,IS0037893E,2030,0,5.0,2022-10-08,2022-09-29,196.4,1.0,F06693,4600002218.0,170,,0,982.0
2188,162394,2022,41,121834689,10,,P21,IS0038259E,2030,0,15.0,2022-10-08,2022-09-05,57.0,1.0,F06693,,0,,0,855.0
2189,162395,2022,41,121834690,10,,P21,IS0061213E,2030,0,2.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
2190,162396,2022,41,121834691,10,,P21,IS0061214E,2030,0,2.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
2191,162397,2022,41,121834692,10,,P21,IS0061215E,2030,0,4.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
2192,162398,2022,41,121834693,10,,P21,IS0061216E,2030,0,4.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
2193,162399,2022,41,121834694,10,,P21,IS0061217E,2030,0,1.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
2194,162400,2022,41,121834695,10,,P21,IS0061218E,2030,0,2.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
2195,162401,2022,41,121834696,10,,P21,IS0061219E,2030,0,1.0,2022-10-08,2022-08-19,0.0,1.0,,,0,,0,0.0
